score,components,component_count,condition,horizon,ic_days,rank_ic_mean,rank_ic_std,rank_ic_ir_annualized,positive_ratio,oos_rank_ic_mean,nw_t_value,nw_p_value,fdr_q,promising,exploratory_score
single:continuous_move,continuous_move,1,pre_accelerating,10,1165,0.06361422848227463,0.23592120264206842,4.280431598121957,0.5965665236051502,0.042786265013117004,7.968089687422072,1.6114590127293054e-15,1.9617761894095892e-14,True,2.171286974627081
single:continuous_move,continuous_move,1,wide_box,10,1126,0.06449774231482114,0.24850019480978147,4.120197646221577,0.6030195381882771,0.04552589581524729,7.985812375287403,1.3959987897870693e-15,1.7160570489089827e-14,True,2.164281305176481
pair:approach_velocity+continuous_move,approach_velocity+continuous_move,2,compact_box,20,1137,0.06270622065411012,0.24803633558970484,4.013244231650474,0.6068601583113457,0.043688630129944034,6.530621155637216,6.549748003090069e-11,4.2649521880586494e-10,True,2.1144180555455097
pair:approach_velocity+continuous_move,approach_velocity+continuous_move,2,all,20,1260,0.05919824301788264,0.20387825305455834,4.609334052966512,0.6412698412698413,0.03982705679483192,7.878870534969255,3.3035356089745763e-15,3.836363933002734e-14,True,2.101329172278681
pair:approach_velocity+continuous_move,approach_velocity+continuous_move,2,volatility_contracting,20,1260,0.05919824301788264,0.20387825305455834,4.609334052966512,0.6412698412698413,0.03982705679483192,7.878870534969255,3.3035356089745763e-15,3.836363933002734e-14,True,2.101329172278681
single:continuous_move,continuous_move,1,pre_accelerating,20,1158,0.06108640973098018,0.23152851918711298,4.1883250288493725,0.6070811744386874,0.0392909640012581,6.308815811427886,2.811784975864364e-10,1.7094567283903972e-09,True,2.0787338135328772
pair:approach_velocity+continuous_move,approach_velocity+continuous_move,2,all,10,1271,0.057757954373826616,0.2048081978224717,4.476769537557851,0.6223446105428796,0.03274754703734659,8.616260358825695,6.917635910853555e-18,1.1981060134261827e-16,True,2.0591338528550605
pair:approach_velocity+continuous_move,approach_velocity+continuous_move,2,volatility_contracting,10,1271,0.057757954373826616,0.2048081978224717,4.476769537557851,0.6223446105428796,0.03274754703734659,8.616260358825695,6.917635910853555e-18,1.1981060134261827e-16,True,2.0591338528550605
pair:approach_velocity+continuous_move,approach_velocity+continuous_move,2,pre_accelerating,10,1165,0.060054970217326475,0.2375639100794921,4.012996320912622,0.6163090128755365,0.04210074820476421,7.899803959496112,2.793424276988159e-15,3.2894528869206355e-14,True,2.049802028658286
pair:approach_velocity+continuous_move,approach_velocity+continuous_move,2,compact_box,10,1144,0.059192722008941275,0.2528063514159316,3.716897640826492,0.590034965034965,0.04206154230870345,6.944029163277021,3.8107178105480756e-12,2.9144184772628685e-11,True,2.0020795237999423
pair:approach_velocity+continuous_move,approach_velocity+continuous_move,2,strong_breakout,10,1144,0.05911044936078133,0.24977252092353208,3.7568155611909835,0.6048951048951049,0.056899034174261245,8.114820047718421,4.865052063263814e-16,6.352295958251197e-15,True,1.9992968103402549
single:continuous_move,continuous_move,1,all,10,1271,0.05590979200734032,0.206890350432353,4.289907340646198,0.6231313926042487,0.030923199341102495,7.900408058400692,2.7799183158386896e-15,3.281215061317798e-14,True,1.9932448556483107
single:continuous_move,continuous_move,1,volatility_contracting,10,1271,0.05590979200734032,0.206890350432353,4.289907340646198,0.6231313926042487,0.030923199341102495,7.900408058400692,2.7799183158386896e-15,3.281215061317798e-14,True,1.9932448556483107
pair:approach_velocity+continuous_move,approach_velocity+continuous_move,2,volume_confirmed,20,1249,0.05631569237816126,0.20447043852909746,4.372191442876777,0.6253002401921537,0.037010353531913204,7.931333307260492,2.1680546642514907e-15,2.6078748228705284e-14,True,1.9902638148827358
pair:range_compactness+continuous_move,range_compactness+continuous_move,2,wide_box,10,1126,0.05929612308648538,0.24621814088876398,3.8230195751821294,0.5905861456483126,0.04421623151575159,7.192053637654667,6.382394531096986e-13,5.3791418790516404e-12,True,1.9897361684245138
single:continuous_move,continuous_move,1,wide_box,20,1120,0.05941735262517204,0.24104900998954484,3.9129852957667284,0.6080357142857142,0.02424766742796638,6.642146502905188,3.0914744607949366e-11,2.128556186121104e-10,True,1.9884849529584385
pair:approach_velocity+continuous_move,approach_velocity+continuous_move,2,pre_accelerating,20,1158,0.05839353108954262,0.22871205355755994,4.052993946791702,0.6208981001727115,0.052805696884672786,6.744406866342512,1.5365341090871968e-11,1.0938039420620723e-10,True,1.9870967716384702
pair:direction_persistence+continuous_move,direction_persistence+continuous_move,2,pre_accelerating,20,1158,0.058172626342335075,0.2204584431323641,4.188824893067813,0.6036269430051814,0.06095196961253898,6.675734345676019,2.4599722609772786e-11,1.714835435038103e-10,True,1.979579515842745
single:continuous_move,continuous_move,1,strong_breakout,10,1144,0.05832535746586661,0.24979915482213721,3.7065231327984978,0.6083916083916084,0.04702670216590748,7.5842308247556,3.34465259204021e-14,3.364680451872786e-13,True,1.972742592967507
pair:approach_velocity+continuous_move,approach_velocity+continuous_move,2,strong_breakout,20,1137,0.058440048920874656,0.241277513858775,3.844979175512828,0.5998240985048373,0.04686044442580568,7.875891363977003,3.3832210884952943e-15,3.919869950808342e-14,True,1.9705651738582493
pair:direction_persistence+continuous_move,direction_persistence+continuous_move,2,pre_accelerating,10,1165,0.056525349991905297,0.22982558576114806,3.9043177465426484,0.6051502145922747,0.04456295789386762,7.265195466429337,3.724992280609024e-13,3.282161030466692e-12,True,1.92932869110971
pair:approach_velocity+continuous_move,approach_velocity+continuous_move,2,volume_confirmed,10,1260,0.054327976143495056,0.20546647148981836,4.197423931999357,0.6126984126984127,0.03036011356410915,8.289634672510488,1.1359683097985526e-16,1.6265000799388367e-15,True,1.9284518479154962
pair:direction_persistence+continuous_move,direction_persistence+continuous_move,2,all,10,1271,0.05397531995551931,0.2002195109755062,4.2794612625414725,0.6207710464201416,0.021644786676769855,7.805004872599922,5.949924611955118e-15,6.678757248163429e-14,True,1.9242788243459328
pair:direction_persistence+continuous_move,direction_persistence+continuous_move,2,volatility_contracting,10,1271,0.05397531995551931,0.2002195109755062,4.2794612625414725,0.6207710464201416,0.021644786676769855,7.805004872599922,5.949924611955118e-15,6.678757248163429e-14,True,1.9242788243459328
pair:direction_persistence+continuous_move,direction_persistence+continuous_move,2,wide_box,10,1126,0.056268571175662946,0.2495687054702572,3.5791181192984225,0.5905861456483126,0.027873368185993407,7.171293746347319,7.429230150300699e-13,6.2198205909494215e-12,True,1.8881438682000977
pair:approach_velocity+continuous_move,approach_velocity+continuous_move,2,wide_box,20,1120,0.05632174449700121,0.24250957812159094,3.6867821180161213,0.6,0.03453675449376058,6.703868859733625,2.0297243497002687e-11,1.4267518441407747e-10,True,1.8848860898122584
pair:direction_persistence+continuous_move,direction_persistence+continuous_move,2,all,20,1260,0.052801209081752544,0.19874422631914337,4.217446838315111,0.626984126984127,0.03786629894293122,6.206025681960447,5.434130172729056e-10,3.188360427305523e-09,True,1.8742569934306326
pair:direction_persistence+continuous_move,direction_persistence+continuous_move,2,volatility_contracting,20,1260,0.052801209081752544,0.19874422631914337,4.217446838315111,0.626984126984127,0.03786629894293122,6.206025681960447,5.434130172729056e-10,3.188360427305523e-09,True,1.8742569934306326
single:continuous_move,continuous_move,1,volume_confirmed,10,1260,0.05253364974531933,0.20645601056450724,4.039339101108674,0.6198412698412699,0.03173277561700303,7.718984868693894,1.1725982125913742e-14,1.252096396495874e-13,True,1.86475957914432
pair:range_compactness+continuous_move,range_compactness+continuous_move,2,wide_box,20,1120,0.05510939060557015,0.2375948212870953,3.68204344665766,0.59375,0.023823709176915564,5.922456303637241,3.1716809775019507e-09,1.6773632871573798e-08,True,1.8443129682533224
single:continuous_move,continuous_move,1,all,20,1260,0.05194434990213321,0.20366504264632057,4.048760555181598,0.6126984126984127,0.031948178475596355,6.3233490081963275,2.559543014426428e-10,1.5655457272705336e-09,True,1.843841509813577
single:continuous_move,continuous_move,1,volatility_contracting,20,1260,0.05194434990213321,0.20366504264632057,4.048760555181598,0.6126984126984127,0.031948178475596355,6.3233490081963275,2.559543014426428e-10,1.5655457272705336e-09,True,1.843841509813577
pair:direction_persistence+continuous_move,direction_persistence+continuous_move,2,market_high_vol,10,643,0.0720033384202269,0.21813446762763725,5.239967688688361,0.645412130637636,0.038788908590986625,7.586994993388255,3.2740973300341115e-14,3.306903916507399e-13,True,1.8258206697734352
pair:trend_flatness+continuous_move,trend_flatness+continuous_move,2,pre_accelerating,10,1165,0.05308691731676915,0.22369904381175526,3.7672431325029745,0.6017167381974249,0.04135073090325237,7.837877295542995,4.582264546025391e-15,5.225025636191849e-14,True,1.8119677758117192
single:continuous_move,continuous_move,1,wide_box,5,1131,0.05379134042153751,0.2502813098339296,3.4118051293235894,0.5950486295313882,0.04251565386515447,6.913626449189866,4.724181834984809e-12,3.564352761725065e-11,True,1.8090212525603526
single:continuous_move,continuous_move,1,pre_accelerating,5,1172,0.05263801795257821,0.23369064030101389,3.575678636435429,0.5802047781569966,0.04264220669848383,7.150524986870878,8.644664449470221e-13,7.1424768566114614e-12,True,1.8020354643069068
pair:direction_persistence+continuous_move,direction_persistence+continuous_move,2,wide_box,20,1120,0.053835128933852075,0.24418197447811116,3.4998741392560517,0.6044642857142857,0.029453735768107083,6.08345234014623,1.1762189294142747e-09,6.623623915360832e-09,True,1.8016680160904823
pair:trend_flatness+continuous_move,trend_flatness+continuous_move,2,wide_box,10,1126,0.0535748572783488,0.2365112587574468,3.5959154662397648,0.5870337477797514,0.0403644909516574,7.0192571448058,2.230509444799958e-12,1.7483308867483344e-11,True,1.7977538108087183
pair:approach_velocity+continuous_move,approach_velocity+continuous_move,2,shallow_breakout,20,1120,0.05299422541532043,0.2538392800418583,3.3141334473131776,0.5973214285714286,0.018458117242796352,5.312995695210428,1.0783758655624652e-07,4.5787821082012005e-07,True,1.7735260016853909
pair:direction_persistence+continuous_move,direction_persistence+continuous_move,2,volume_confirmed,10,1260,0.04944343103495566,0.20275514101683284,3.8711232226680345,0.6198412698412699,0.022030953936924887,7.31353642035186,2.60201738829246e-13,2.346004944006082e-12,True,1.755067696517888
pair:trend_flatness+continuous_move,trend_flatness+continuous_move,2,strong_breakout,10,1144,0.05139753434646043,0.23059049111603613,3.538353031588078,0.5996503496503497,0.058253631061331905,7.421313732871296,1.1596425746082053e-13,1.0843411087245555e-12,True,1.7384223532296583
single:continuous_move,continuous_move,1,market_high_vol,10,643,0.06768591619338052,0.22584214582228748,4.757662061451379,0.6329704510108864,0.023249078148824022,6.105081980552451,1.0274792938001496e-09,5.8120040861422604e-09,True,1.7163418745555048
single:continuous_move,continuous_move,1,strong_breakout,20,1137,0.05088522901198857,0.24733103484012245,3.2659790096940355,0.5839929639401935,0.025056408406393105,5.873717042452126,4.26130481199053e-09,2.2186958938463092e-08,True,1.7158209482437463
pair:trend_flatness+continuous_move,trend_flatness+continuous_move,2,pre_accelerating,20,1158,0.05038250931136234,0.2201317685502019,3.6332672274386795,0.5993091537132987,0.03670854558357163,6.5668306990358225,5.139742633307518e-11,3.3995148125813507e-10,True,1.714486514715708
pair:approach_velocity+continuous_move,approach_velocity+continuous_move,2,continuous_breakout,20,1216,0.04908383903009712,0.21624985939273197,3.60315512335526,0.6052631578947368,0.027810781219810683,6.164368406147082,7.076501738848493e-10,4.090088160985826e-09,True,1.7116119527456868
pair:approach_velocity+continuous_move,approach_velocity+continuous_move,2,wide_box,10,1126,0.0509566252202356,0.24120366814315086,3.353644470378099,0.5905861456483126,0.03277581215522214,6.485926958106821,8.818788482133811e-11,5.683720453958364e-10,True,1.7098966162370255
pair:approach_velocity+continuous_move,approach_velocity+continuous_move,2,market_high_vol,10,643,0.0673016111723864,0.220435738800849,4.846673056685348,0.6438569206842923,0.0524616040899586,7.650600779437657,2.000424890004938e-14,2.1000190347934186e-13,True,1.7065968812506989
pair:direction_persistence+continuous_move,direction_persistence+continuous_move,2,volume_confirmed,20,1249,0.04826562107255671,0.20076817048131285,3.8163070349027155,0.6132906325060048,0.03626699243045779,5.969722143164441,2.376579752789778e-09,1.2766446536049155e-08,True,1.7057646823996617
single:continuous_move,continuous_move,1,volume_confirmed,20,1249,0.04772720005757605,0.2022469645701651,3.746141824006435,0.5996797437950361,0.029312339849745662,6.291568060433091,3.1427496574774675e-10,1.8992156203460956e-09,True,1.6867362408048638
pair:direction_persistence+continuous_move,direction_persistence+continuous_move,2,market_high_vol,20,632,0.06709401039474075,0.21630036893547538,4.924098840148189,0.6471518987341772,0.0384868085786025,5.762917192295879,8.267236327925678e-09,4.150086762225639e-08,True,1.6867172667335018
pair:trend_flatness+continuous_move,trend_flatness+continuous_move,2,all,10,1271,0.04713587405917511,0.1931397647530661,3.8741830533867274,0.6191974822974036,0.030282527886671105,7.5941768195374095,3.097551922554407e-14,3.1348718252357854e-13,True,1.6804451440742694
pair:trend_flatness+continuous_move,trend_flatness+continuous_move,2,volatility_contracting,10,1271,0.04713587405917511,0.1931397647530661,3.8741830533867274,0.6191974822974036,0.030282527886671105,7.5941768195374095,3.097551922554407e-14,3.1348718252357854e-13,True,1.6804451440742694
pair:approach_velocity+continuous_move,approach_velocity+continuous_move,2,market_high_vol,20,632,0.06621201090956207,0.2248571289937993,4.674448583136387,0.6424050632911392,0.034818155167857745,6.396811471931976,1.5865501500330562e-10,9.950321296980576e-10,True,1.6645441434971904
single:continuous_move,continuous_move,1,wide_box,3,1133,0.04944464778940876,0.24951195282115268,3.145778955312594,0.5763459841129744,0.04655994280199257,6.777892781730754,1.2194128662605128e-11,8.717504746032602e-11,True,1.6643100762646876
pair:volatility_contraction+continuous_move,volatility_contraction+continuous_move,2,wide_box,20,1120,0.04967387541847122,0.24329066415491155,3.241177908834103,0.5839285714285715,0.01300633093733681,5.393581502356677,6.906697592647869e-08,3.0322086992112595e-07,True,1.6624058370267398
pair:direction_persistence+continuous_move,direction_persistence+continuous_move,2,strong_breakout,10,1144,0.04896682042119635,0.23847674582094597,3.259538674483177,0.6005244755244755,0.03326385640744377,6.953125352337734,3.572809499156955e-12,2.736620041907455e-11,True,1.656208148293256
pair:volatility_contraction+continuous_move,volatility_contraction+continuous_move,2,wide_box,10,1126,0.04934770348281661,0.2447543364294139,3.2006399500588745,0.5905861456483126,0.027487364356823814,6.091830745117863,1.1162667200070622e-09,6.3000943659973054e-09,True,1.6559077615451645
pair:volatility_contraction+continuous_move,volatility_contraction+continuous_move,2,pre_accelerating,20,1158,0.048024326690659404,0.22388276247986968,3.405186461808937,0.5924006908462867,0.029586223608134413,5.3875017699789485,7.14437723260133e-08,3.1338260445875287e-07,True,1.6342389772727817
single:continuous_move,continuous_move,1,all,5,1276,0.04565473828877905,0.20587793192200632,3.5202728885854877,0.5979623824451411,0.01857973742326205,7.209901253239236,5.599246649765599e-13,4.76529229873348e-12,True,1.6308393984708531
single:continuous_move,continuous_move,1,volatility_contracting,5,1276,0.04565473828877905,0.20587793192200632,3.5202728885854877,0.5979623824451411,0.01857973742326205,7.209901253239236,5.599246649765599e-13,4.76529229873348e-12,True,1.6308393984708531
pair:volatility_contraction+continuous_move,volatility_contraction+continuous_move,2,pre_accelerating,10,1165,0.047765808521236755,0.2371065354589515,3.1979662713514942,0.5879828326180258,0.03339435562618735,6.214260190428274,5.156702089761759e-10,3.0361890808877646e-09,True,1.6303471778108747
pair:trend_flatness+continuous_move,trend_flatness+continuous_move,2,compact_box,20,1137,0.04817763983348521,0.2527511124658533,3.025887067555325,0.5919085312225154,0.030477714506832163,4.820708434580398,1.4304930440549952e-06,5.157142304747622e-06,True,1.6245225828454184
pair:range_compactness+continuous_move,range_compactness+continuous_move,2,wide_box,5,1131,0.04829366561795354,0.24571404580651604,3.120042129592263,0.5747126436781609,0.039151232653261474,6.2251359326016455,4.811386715828469e-10,2.8428357617556257e-09,True,1.62413256078559
pair:volatility_contraction+continuous_move,volatility_contraction+continuous_move,2,all,20,1260,0.04567530369453777,0.1943349780380343,3.7310471594911343,0.6031746031746031,0.027061444682558562,6.081792227511585,1.1884651473142267e-09,6.677663703972913e-09,True,1.6213124446451406
pair:volatility_contraction+continuous_move,volatility_contraction+continuous_move,2,volatility_contracting,20,1260,0.04567530369453777,0.1943349780380343,3.7310471594911343,0.6031746031746031,0.027061444682558562,6.081792227511585,1.1884651473142267e-09,6.677663703972913e-09,True,1.6213124446451406
single:continuous_move,continuous_move,1,compact_box,10,1144,0.04766229697155078,0.2512139688856776,3.011836927544831,0.583916083916084,0.025038016584378514,5.772326797740625,7.81842939617616e-09,3.940488415672785e-08,True,1.6120851615777987
pair:approach_velocity+continuous_move,approach_velocity+continuous_move,2,continuous_breakout,10,1224,0.04580843587941223,0.2193825791459081,3.3146951710828323,0.6013071895424836,0.007397004566315244,5.89974200709384,3.640704032030236e-09,1.911369616815874e-08,True,1.6026407159457492
pair:trend_flatness+continuous_move,trend_flatness+continuous_move,2,pre_accelerating,5,1172,0.04666085120500055,0.22622192976444455,3.2742981649807277,0.5776450511945392,0.04856043968993742,6.77527996947686,1.241655772308876e-11,8.863944890137019e-11,True,1.5974102357332431
pair:trend_flatness+continuous_move,trend_flatness+continuous_move,2,wide_box,20,1120,0.04756891206090476,0.23474422410583076,3.216833434699931,0.5857142857142857,0.024711916773408137,6.062501973244661,1.340201635505819e-09,7.455426316721113e-09,True,1.5919602890829472
pair:trend_flatness+continuous_move,trend_flatness+continuous_move,2,all,20,1260,0.044843134661368904,0.190112611267066,3.7444264701375736,0.6198412698412699,0.03461937910350062,6.576229683145239,4.825270009350732e-11,3.1957110180194074e-10,True,1.5917733742856295
pair:trend_flatness+continuous_move,trend_flatness+continuous_move,2,volatility_contracting,20,1260,0.044843134661368904,0.190112611267066,3.7444264701375736,0.6198412698412699,0.03461937910350062,6.576229683145239,4.825270009350732e-11,3.1957110180194074e-10,True,1.5917733742856295
pair:trend_flatness+approach_velocity,trend_flatness+approach_velocity,2,compact_box,20,1137,0.0471369801157093,0.24472140279763832,3.05766619956545,0.5875109938434476,0.04148351138191339,4.644941009912675,3.401736410745754e-06,1.1696644718262485e-05,True,1.589432129713476
pair:range_compactness+continuous_move,range_compactness+continuous_move,2,strong_breakout,10,1144,0.04697049367277387,0.24511442807840664,3.041981156074761,0.5865384615384616,0.04661049355003104,5.650771345591781,1.5972944711831936e-08,7.688981981626834e-08,True,1.5886862508338515
pair:trend_flatness+approach_velocity,trend_flatness+approach_velocity,2,shallow_breakout,20,1120,0.04687226737211421,0.25175437590311156,2.955556082967179,0.5830357142857143,0.030642901713122832,4.5173330001066105,6.262338192559662e-06,2.0831337728071906e-05,True,1.5686460985306143
single:approach_velocity,approach_velocity,1,compact_box,20,1137,0.04649036017599381,0.2500102420945082,2.951925417703579,0.58311345646438,0.04149698128250399,4.921552665447357,8.586028962943546e-07,3.21976086110383e-06,True,1.5676284735315504
pair:direction_persistence+continuous_move,direction_persistence+continuous_move,2,compact_box,20,1137,0.04635209431810338,0.24393081399337635,3.0164974807006124,0.5866314863676341,0.030182301351009803,4.512558542781252,6.405024743912489e-06,2.1237713624551938e-05,True,1.5629662275320404
pair:range_compactness+continuous_move,range_compactness+continuous_move,2,compact_box,10,1144,0.04604460650363983,0.24943861522230443,2.930322025302001,0.5874125874125874,0.026894914817684815,5.453337405551699,4.943314572266684e-08,2.2205263319272806e-07,True,1.557369905179189
pair:direction_persistence+continuous_move,direction_persistence+continuous_move,2,shallow_breakout,20,1120,0.046521996518699996,0.24398415503294774,3.0268924619159296,0.5883928571428572,0.02318902657615363,5.070892321794697,3.959547664906864e-07,1.5517978406788955e-06,True,1.5569237936701483
pair:trend_flatness+continuous_move,trend_flatness+continuous_move,2,volume_confirmed,10,1260,0.04382743844004551,0.19528478122519882,3.56268938068351,0.6103174603174604,0.03171734215838253,7.1600759502108815,8.063237540203424e-13,6.7060589443276e-12,True,1.5557197350011773
single:continuous_move,continuous_move,1,compact_box,20,1137,0.04609922269861064,0.25077820018200647,2.918126347634395,0.5804749340369393,0.021744853229299633,4.95351807480723,7.288358476036093e-07,2.755688426048155e-06,True,1.554439540507801
pair:range_compactness+continuous_move,range_compactness+continuous_move,2,pre_accelerating,5,1172,0.04520313339123584,0.2313861886327778,3.1012114458714413,0.5870307167235495,0.02838513608622645,6.11054977920233,9.928850123257738e-10,5.635293313200337e-09,True,1.5475060163205276
single:continuous_move,continuous_move,1,volume_confirmed,5,1265,0.043298678633240766,0.20340401882664855,3.3792115737563573,0.5841897233201581,0.01890217152103281,7.135286974902958,9.658543522114466e-13,7.941118980661812e-12,True,1.5399971096731302
pair:direction_persistence+continuous_move,direction_persistence+continuous_move,2,market_down,10,495,0.06919571919747103,0.24749357967091143,4.438288824223997,0.6343434343434343,0.03602310144851672,5.426291303134038,5.7537028164544624e-08,2.550454018903297e-07,True,1.5395075640773428
pair:pre_acceleration+continuous_move,pre_acceleration+continuous_move,2,pre_accelerating,10,1165,0.04497621552516506,0.22985329030774063,3.106221739086979,0.5811158798283261,0.023447158428745788,6.131917394907603,8.68261867305429e-10,4.972772512749275e-09,True,1.5351325209425746
single:continuous_move,continuous_move,1,strong_breakout,5,1149,0.044932618648463894,0.2468350762849721,2.8897157524279224,0.5796344647519582,0.03778605241542125,6.24146083658003,4.335029848295593e-10,2.5673972309529715e-09,True,1.5230765939968087
pair:approach_velocity+direction_persistence,approach_velocity+direction_persistence,2,shallow_breakout,20,1120,0.04520322746068757,0.2564955254794919,2.7976277113191372,0.5642857142857143,0.03972844317208175,4.532002407578014,5.842718385248199e-06,1.9501523616987366e-05,True,1.5127893394673886
pair:range_compactness+continuous_move,range_compactness+continuous_move,2,wide_box,3,1133,0.044927337755121644,0.2471577785701524,2.8856036040439514,0.5657546337157988,0.04422600148131068,6.310216251983157,2.786458423624326e-10,1.6961051274235027e-09,True,1.512257125261848
pair:volatility_contraction+continuous_move,volatility_contraction+continuous_move,2,volume_confirmed,20,1249,0.04270850570146144,0.1940600497149334,3.4936428735096574,0.6092874299439551,0.0240017970069514,6.067273181780932,1.3010016100768191e-09,7.245357032913997e-09,True,1.5093695894662293
pair:approach_velocity+continuous_move,approach_velocity+continuous_move,2,market_up,20,775,0.05407972092891062,0.17597848487583975,4.8783745121100175,0.6593548387096774,0.04044106812972641,6.133730168522309,8.58420705392678e-10,4.9220026793846385e-09,True,1.505515714698907
single:continuous_move,continuous_move,1,market_high_vol,20,632,0.059883757871428606,0.22241850778916075,4.274038140297099,0.6234177215189873,0.006848571437452285,4.957605703783591,7.136721557547426e-07,2.7024099661937665e-06,True,1.5054543289984115
single:continuous_move,continuous_move,1,market_up,10,776,0.053772289043853075,0.16827408612001762,5.072727744968965,0.6353092783505154,0.03317959455355431,7.459364554144893,8.694075035357892e-14,8.252003423390541e-13,True,1.4979226407115185
pair:range_compactness+continuous_move,range_compactness+continuous_move,2,pre_accelerating,10,1165,0.04385807711211782,0.23201989074228513,3.0007142400315776,0.5854077253218885,0.031140871067989805,5.353867875143331,8.60937355462042e-08,3.7181870364427524e-07,True,1.496968112916214
pair:trend_flatness+continuous_move,trend_flatness+continuous_move,2,compact_box,10,1144,0.044169503487199245,0.2537180054698118,2.7635765513118216,0.5856643356643356,0.029913225634005905,4.858601831921044,1.1821760228266086e-06,4.326918776358829e-06,True,1.4939481663771765
pair:direction_persistence+continuous_move,direction_persistence+continuous_move,2,all,5,1276,0.0417185956913714,0.1998669208586275,3.3135156764923437,0.5909090909090909,0.018672779850610097,6.605209935604572,3.9695441465078404e-11,2.663981690865448e-10,True,1.4902358890333782
pair:direction_persistence+continuous_move,direction_persistence+continuous_move,2,volatility_contracting,5,1276,0.0417185956913714,0.1998669208586275,3.3135156764923437,0.5909090909090909,0.018672779850610097,6.605209935604572,3.9695441465078404e-11,2.663981690865448e-10,True,1.4902358890333782
pair:direction_persistence+continuous_move,direction_persistence+continuous_move,2,strong_breakout,20,1137,0.04403679864549577,0.2367126134320884,2.953211898482141,0.5787159190853123,0.028397906181689574,5.137169792682284,2.789069438010951e-07,1.1138597438649121e-06,True,1.4848957757806633
pair:approach_velocity+continuous_move,approach_velocity+continuous_move,2,market_down,20,485,0.06737732470644618,0.2418494186832606,4.422511647503323,0.6123711340206186,0.01982233719721209,4.793528025408598,1.6387355423182543e-06,5.8576078959461e-06,True,1.4838316562299017
pair:direction_persistence+continuous_move,direction_persistence+continuous_move,2,market_high_vol,5,648,0.058210581081489354,0.20994341371851893,4.401492339855107,0.6080246913580247,0.03280041426917674,6.435853603362187,1.2278133207430792e-10,7.813843537856082e-10,True,1.481799478303097
pair:volatility_contraction+continuous_move,volatility_contraction+continuous_move,2,all,10,1271,0.041562104077112916,0.19849102291671533,3.3239687035749848,0.5940204563335956,0.021933529747235676,6.0603741023779225,1.3580531360856155e-09,7.53809229721531e-09,True,1.4817341858604767
pair:volatility_contraction+continuous_move,volatility_contraction+continuous_move,2,volatility_contracting,10,1271,0.041562104077112916,0.19849102291671533,3.3239687035749848,0.5940204563335956,0.021933529747235676,6.0603741023779225,1.3580531360856155e-09,7.53809229721531e-09,True,1.4817341858604767
pair:approach_velocity+continuous_move,approach_velocity+continuous_move,2,market_down,10,495,0.06645152101819715,0.2425305486513369,4.349494111165749,0.6222222222222222,0.0551391862889991,5.531500846849246,3.17502330163343e-08,1.4653953699846597e-07,True,1.4784530089210781
pair:direction_persistence+continuous_move,direction_persistence+continuous_move,2,wide_box,5,1131,0.04391848553180122,0.2526832700446491,2.7591234826556335,0.5747126436781609,0.03742327008992266,5.517311389449784,3.442251986860856e-08,1.58437899669212e-07,True,1.4769937518694365
pair:direction_persistence+continuous_move,direction_persistence+continuous_move,2,shallow_breakout,10,1125,0.04399113391753658,0.24807081791929353,2.8150735636000404,0.5804444444444444,0.007156356202454658,5.140013882427582,2.7471817102002407e-07,1.0989166397771575e-06,True,1.4755074877036263
pair:volatility_contraction+continuous_move,volatility_contraction+continuous_move,2,strong_breakout,20,1137,0.04349465557976473,0.23811014519621534,2.899734707136563,0.5804749340369393,0.028269088018841013,5.285071943698045,1.256553647776369e-07,5.28633588046152e-07,True,1.4666150203003794
single:continuous_move,continuous_move,1,market_high_vol,5,648,0.05755199051714499,0.21903045399838356,4.171152958471345,0.6234567901234568,0.013960849308442248,5.943660280375754,2.7872695134280785e-09,1.4818394881516367e-08,True,1.4650344995564557
pair:trend_flatness+continuous_move,trend_flatness+continuous_move,2,strong_breakout,20,1137,0.04317541346575587,0.23710076356583373,2.8907053287762623,0.6015831134564644,0.03638049402226009,5.608956902476593,2.035496998062569e-08,9.669090358374503e-08,True,1.4558503579924045
pair:approach_velocity+continuous_move,approach_velocity+continuous_move,2,market_up,10,776,0.05221244472310058,0.176536729165908,4.695039204568248,0.6224226804123711,0.02314485699636787,6.868058413263947,6.508157397771354e-12,4.8450684320188515e-11,True,1.454470406008716
single:approach_velocity,approach_velocity,1,continuous_breakout,20,1216,0.04163287849828114,0.22420372979983788,2.947771911784666,0.578125,0.025478464426649642,5.043300699592331,4.5756932549225704e-07,1.778064302606766e-06,True,1.4517880808217192
pair:direction_persistence+continuous_move,direction_persistence+continuous_move,2,compact_box,10,1144,0.04282739261375416,0.2424616076050697,2.8040059111184936,0.5821678321678322,0.023719504494481135,5.089021287332123,3.599162139320289e-07,1.4238443628080263e-06,True,1.4485538576311152
pair:approach_velocity+continuous_move,approach_velocity+continuous_move,2,pre_decelerating,10,925,0.04745804907696603,0.26199746195463003,2.875497982977273,0.5848648648648649,0.01992292199135581,5.0612477167671,4.165216209571718e-07,1.6260797595849308e-06,True,1.443380213432115
single:continuous_move,continuous_move,1,market_up,20,775,0.051743376596715115,0.16861940359032138,4.871329285529243,0.6309677419354839,0.025869781951034232,6.1060042790587685,1.0215626996736156e-09,5.7850292206236215e-09,True,1.440474641138417
