score,components,component_count,condition,horizon,ic_days,rank_ic_mean,rank_ic_std,rank_ic_ir_annualized,positive_ratio,oos_rank_ic_mean,nw_t_value,nw_p_value,fdr_q,promising,exploratory_score
pair:volatility_contraction+approach_velocity,volatility_contraction+approach_velocity,2,gap_led_breakout,20,435,0.027687924542582416,0.32125431928351866,1.3681751483853704,0.5379310344827586,0.07661789585393851,1.6800282936529753,0.09295181091673464,0.13427260734317645,False,0.5774774514922171
pair:volatility_contraction+approach_velocity,volatility_contraction+approach_velocity,2,shallow_breakout,3,1132,0.01716217825113074,0.23987060043703062,1.1357837648946887,0.5326855123674912,0.007018195413051976,2.259586637267274,0.023846917712095437,0.04121689481102915,False,0.5774250515437465
single:trend_flatness,trend_flatness,1,all,20,1260,0.016217429216567245,0.1926453908553214,1.3363605873359445,0.5436507936507936,0.02168516230040249,2.2714939505852754,0.023117092766608466,0.040051614831112636,False,0.5756616307318951
single:trend_flatness,trend_flatness,1,volatility_contracting,20,1260,0.016217429216567245,0.1926453908553214,1.3363605873359445,0.5436507936507936,0.02168516230040249,2.2714939505852754,0.023117092766608466,0.040051614831112636,False,0.5756616307318951
pair:direction_persistence+continuous_move,direction_persistence+continuous_move,2,gap_led_breakout,5,440,0.02744126631173671,0.3112963901910057,1.3993628312297925,0.5068181818181818,0.07516270735060414,1.7206756558226015,0.08530969629554047,0.1246263389360939,False,0.5756128582548593
single:continuous_move,continuous_move,1,market_down,20,485,0.05226549281285283,0.24985858889379065,3.320634205418235,0.5835051546391753,-0.002131823658135065,3.3236324307399974,0.0008885322395016188,0.0020608386963130044,False,0.5755140405325985
pair:trend_flatness+approach_velocity,trend_flatness+approach_velocity,2,market_high_vol,10,643,0.02268239768318567,0.2311299389406969,1.5578765005542985,0.552099533437014,0.0451438340707067,1.960617667799321,0.04992363980462355,0.07818991442364906,False,0.5751676441483944
single:trend_flatness,trend_flatness,1,compact_box,10,1144,0.01698918993979768,0.23800144011608496,1.1331655355166208,0.5270979020979021,0.01759496415146072,2.009371490314722,0.044497751384315394,0.07094864504174299,False,0.5746265444471199
pair:range_compactness+trend_flatness,range_compactness+trend_flatness,2,continuous_breakout,1,1234,0.01634074712422827,0.20598494680930662,1.2593217260985368,0.5372771474878444,0.0027674014519498222,2.7878541346245957,0.0053058427814555555,0.010590672324172674,False,0.5740232577668091
single:direction_persistence,direction_persistence,1,wide_box,10,1126,0.017095705569260135,0.2470939828747006,1.0983104864932427,0.5355239786856127,0.014290247189908565,2.0736668455857115,0.038110262383314206,0.06234200662509042,False,0.5736621877669791
pair:trend_flatness+direction_persistence,trend_flatness+direction_persistence,2,continuous_breakout,5,1230,0.016352127863035023,0.21472874003830825,1.2088832745333216,0.5390243902439025,0.015937456890578957,2.4807507221758773,0.013110602432040168,0.02403689932974989,False,0.5734912949193972
pair:range_compactness+approach_velocity,range_compactness+approach_velocity,2,all,3,1278,0.016038458956753134,0.19421619891829375,1.3109238276299602,0.5305164319248826,0.024368816528165645,2.731382459713583,0.006306923364914624,0.012387721652053667,False,0.5733608879005676
pair:range_compactness+approach_velocity,range_compactness+approach_velocity,2,volatility_contracting,3,1278,0.016038458956753134,0.19421619891829375,1.3109238276299602,0.5305164319248826,0.024368816528165645,2.731382459713583,0.006306923364914624,0.012387721652053667,False,0.5733608879005676
pair:approach_velocity+direction_persistence,approach_velocity+direction_persistence,2,gap_led_breakout,3,440,0.027317665837795255,0.3203264028693677,1.3537894389875682,0.47954545454545455,0.07797762708125187,1.6709719786093626,0.09472721274544788,0.13648517788366418,False,0.5730201928407028
pair:range_compactness+direction_persistence,range_compactness+direction_persistence,2,wide_box,5,1131,0.017011500415393895,0.24761139685157543,1.090616993389443,0.5358090185676393,0.021919696689056727,2.164511077384135,0.030425147367727366,0.05114834647543226,False,0.5721026014266258
pair:trend_flatness+approach_velocity,trend_flatness+approach_velocity,2,wide_box,10,1126,0.01704537078913821,0.25088063522616444,1.078548260345952,0.5452930728241563,0.011695483414495424,1.8871311103759896,0.0591426932176081,0.09032702236871057,False,0.5719731577372719
pair:direction_persistence+breakout_strength,direction_persistence+breakout_strength,2,volume_weak,1,83,0.06270626128661047,0.33817523433731606,2.943536181816166,0.6265060240963856,0.10806160977216249,1.699574765661192,0.08921094022691019,0.1296117436562777,False,0.5712812284481322
named:pre_dynamics,approach_velocity+pre_acceleration+direction_persistence,3,wide_box,1,1135,0.016921389603855235,0.2509531715028795,1.070393853833109,0.5365638766519824,0.00692193773923749,2.272650593081682,0.023047244214092984,0.039991627974539576,False,0.57007757248676
pair:volatility_contraction+relative_volume,volatility_contraction+relative_volume,2,gap_led_breakout,5,440,0.027166709803197766,0.3141272777752673,1.3728771074228738,0.5477272727272727,0.03960008575158417,1.8084157150221294,0.07054182389364601,0.10559275094267177,False,0.5698537123452923
pair:volatility_contraction+continuous_move,volatility_contraction+continuous_move,2,continuous_breakout,1,1234,0.016187439406650645,0.20314640369215403,1.2649381408048626,0.5332252836304701,0.00028676029892694114,2.8002876094359164,0.00510570937662419,0.010215472512181785,False,0.5686378127308094
single:relative_volume,relative_volume,1,volume_weak,5,83,0.06227465536222844,0.33365729459768606,2.962858964663932,0.5662650602409639,0.21490563100470225,1.379711079844726,0.16767562009109824,0.22499603973885388,False,0.5673491113416845
pair:range_compactness+direction_persistence,range_compactness+direction_persistence,2,compact_box,5,1149,0.016693239780529313,0.23831331655245766,1.1119687730634003,0.536118363794604,0.023873787920657665,2.190369477291426,0.028497451785824957,0.0481808644751955,False,0.5658491214726883
pair:pre_acceleration+continuous_move,pre_acceleration+continuous_move,2,volume_confirmed,5,1265,0.015860431610929857,0.20863426278874486,1.20678426930742,0.524901185770751,0.007589165292361011,2.561946765107827,0.01040872716073093,0.01949460605354288,False,0.5641054094488932
pair:volatility_contraction+direction_persistence,volatility_contraction+direction_persistence,2,volume_confirmed,10,1260,0.015879945256042874,0.19104807260086618,1.3194915418566397,0.5547619047619048,0.008906884601206179,2.6290654388118155,0.008561988331202173,0.01635180795348956,False,0.5636821385160234
single:volatility_contraction,volatility_contraction,1,pre_decelerating,20,923,0.018552514791423502,0.2711864199308428,1.0860132379520673,0.5406283856988082,0.01966009351627949,1.7832814737563076,0.07454049561491556,0.11101775942646999,False,0.5636423760633748
pair:volatility_contraction+continuous_move,volatility_contraction+continuous_move,2,gap_led_breakout,5,440,0.026866933426742817,0.3094202540276819,1.3783821210048617,0.525,0.06570833287836551,1.819591129446529,0.06882129354796654,0.10338578822108833,False,0.5635655500233255
pair:range_compactness+direction_persistence,range_compactness+direction_persistence,2,all,10,1271,0.015791839130671493,0.19760153816320158,1.2686524448889926,0.5389457120377655,0.015501901449962113,2.478681145591359,0.013186913144426474,0.02415923018826224,False,0.5629962297893019
pair:range_compactness+direction_persistence,range_compactness+direction_persistence,2,volatility_contracting,10,1271,0.015791839130671493,0.19760153816320158,1.2686524448889926,0.5389457120377655,0.015501901449962113,2.478681145591359,0.013186913144426474,0.02415923018826224,False,0.5629962297893019
named:box_quality,range_compactness+volatility_contraction+trend_flatness,3,pre_accelerating,20,1158,0.016539988895828354,0.22415903309892785,1.171329926824375,0.5241796200345423,0.019790893658991032,2.4335633354504007,0.014951019505880129,0.02706650082961058,False,0.5628458824906131
single:approach_velocity,approach_velocity,1,wide_box,20,1120,0.0168174431350551,0.257566560650648,1.0365034679407084,0.5410714285714285,0.026852003985349406,1.6035184080806557,0.10882024834092308,0.15397362482825724,False,0.5628192967844203
named:pre_dynamics,approach_velocity+pre_acceleration+direction_persistence,3,continuous_breakout,1,1234,0.01599044233891534,0.21681768098752244,1.1707550857475328,0.546191247974068,0.022480792213458212,2.5917875780209054,0.009547870521728976,0.018043219883582318,False,0.5617176335167106
pair:trend_flatness+direction_persistence,trend_flatness+direction_persistence,2,pre_decelerating,1,935,0.01835708058200633,0.25514813546534926,1.1421193400903562,0.5294117647058824,0.004216774981842725,2.201148727921922,0.027725496632659646,0.047127746679936806,False,0.5613185824530897
pair:pre_acceleration+continuous_move,pre_acceleration+continuous_move,2,strong_breakout,3,1151,0.0165396410346059,0.2546724078707911,1.0309662672380573,0.5325803649000869,0.013751869896721575,2.2134729994122346,0.02686505273391726,0.045898259586082374,False,0.5611303272076958
pair:range_compactness+direction_persistence,range_compactness+direction_persistence,2,shallow_breakout,5,1130,0.016674393762394345,0.24332683454928675,1.087828210310922,0.5345132743362832,0.01994561247383959,2.173656022904835,0.029730977680191433,0.05008159341850429,False,0.5605176271073142
pair:direction_persistence+continuous_move,direction_persistence+continuous_move,2,volume_weak,1,83,0.06117593269459532,0.35290034525457803,2.7518755304514686,0.5421686746987951,0.13421241879404033,1.5889114048226498,0.11208039598317962,0.15796565876823973,False,0.5573392714563128
pair:range_compactness+approach_velocity,range_compactness+approach_velocity,2,pre_decelerating,5,931,0.018213787941596348,0.2660933368271638,1.0865921086306203,0.5306122448979592,0.040078574261143356,2.083728774727165,0.03718484528548905,0.061189328239733956,False,0.5557444271154873
pair:volatility_contraction+trend_flatness,volatility_contraction+trend_flatness,2,compact_box,10,1144,0.0164288647974932,0.23932776273985695,1.089719556469118,0.5568181818181818,0.020094121266912707,2.0076653237110853,0.04467886785349728,0.07119237874853819,False,0.555674628468182
pair:range_compactness+volatility_contraction,range_compactness+volatility_contraction,2,pre_accelerating,10,1165,0.016247556654492654,0.22361643296064868,1.153412396872949,0.5287553648068669,0.020633578164140288,2.427850936970389,0.015188584440116015,0.027437442859564412,False,0.554563168886742
pair:range_compactness+pre_acceleration,range_compactness+pre_acceleration,2,shallow_breakout,1,1135,0.0164437350864517,0.24756061382854014,1.0544334898259036,0.507488986784141,0.022266524279275803,2.238763691921998,0.02517129586700244,0.043239035845157564,False,0.5539855059281895
pair:relative_volume+continuous_move,relative_volume+continuous_move,2,gap_led_breakout,20,435,0.05311787144127147,0.3295727453671891,2.5585248777193748,0.5678160919540229,-0.015827702909279897,3.8801464814484916,0.00010439357534558407,0.00028782473727666507,False,0.5539305226981037
pair:pre_acceleration+continuous_move,pre_acceleration+continuous_move,2,compact_box,10,1144,0.01635940990932849,0.2507420097399178,1.0357162789133931,0.5332167832167832,0.012162507219009149,2.000052199082452,0.04549462763274852,0.0721787332072561,False,0.5533254509898871
pair:volatility_contraction+direction_persistence,volatility_contraction+direction_persistence,2,strong_breakout,20,1137,0.016361682275540915,0.23771445296881982,1.0926287852782612,0.5268249780123131,0.03273924790850571,2.0790027059848235,0.0376171017495981,0.06171555755793438,False,0.5517066099922109
pair:range_compactness+approach_velocity,range_compactness+approach_velocity,2,volume_confirmed,3,1267,0.01549558350951025,0.19693761977123922,1.2490491283570861,0.5295974743488555,0.023198708665611658,2.63427278822549,0.008431771572510384,0.016152082373794122,False,0.551564418918009
pair:range_compactness+direction_persistence,range_compactness+direction_persistence,2,market_up,1,776,0.019788985187763793,0.1580179951792052,1.9880039654643273,0.5579896907216495,0.024305908980990713,3.490823138413626,0.00048153490533159744,0.0011752716333516956,False,0.5512573386132388
pair:volatility_contraction+continuous_move,volatility_contraction+continuous_move,2,pre_accelerating,3,1174,0.016053986509806037,0.23190189563626012,1.0989523584426764,0.5272572402044293,0.007284341826902451,2.3128988621621436,0.020728200405592218,0.03623660424702906,False,0.5500687110481365
single:range_compactness,range_compactness,1,wide_box,20,1120,0.01639262436762673,0.24448027377957274,1.0644001679630377,0.5241071428571429,0.012456553247565246,1.9139425025037018,0.055627502861438104,0.08586910089483861,False,0.5486021415352685
pair:trend_flatness+approach_velocity,trend_flatness+approach_velocity,2,market_down,10,495,0.02461770381291141,0.24066344793142247,1.6238192221937182,0.5515151515151515,0.05525803636235339,1.8376895966220355,0.06610815772481311,0.09978589845254811,False,0.5477093333192482
pair:direction_persistence+continuous_move,direction_persistence+continuous_move,2,gap_led_breakout,3,440,0.026075810140906725,0.31197819117463477,1.3268256080520129,0.5022727272727273,0.0842120163947177,1.733680922762632,0.08297471325889871,0.12170912538557903,False,0.5469708079797588
pair:relative_volume+continuous_move,relative_volume+continuous_move,2,strong_breakout,5,1149,0.016124442320115895,0.25471427715158373,1.0049204517085721,0.5291557876414273,0.0076600982885118175,2.1292651608753976,0.033232328493237845,0.055423870154175624,False,0.5465686494072098
pair:pre_acceleration+continuous_move,pre_acceleration+continuous_move,2,continuous_breakout,1,1234,0.015488545016854836,0.21616376461459427,1.1374386921292525,0.5332252836304701,0.03402945256869784,2.5180326004209745,0.01180123975724628,0.021891147727832627,False,0.5440868156793521
pair:approach_velocity+continuous_move,approach_velocity+continuous_move,2,gap_led_breakout,10,438,0.02596555332734744,0.31944631164622217,1.2903275621681665,0.5365296803652968,0.05253698979993348,1.5816453364663001,0.11373055814198649,0.16006758252879416,False,0.5434187724975571
named:box_quality,range_compactness+volatility_contraction+trend_flatness,3,market_up,10,776,0.01950035396316226,0.1587658478322486,1.9497802998075457,0.5528350515463918,0.008669335714825503,2.642330233969506,0.008233773119080306,0.015814869100672542,False,0.5432170030829002
named:pre_dynamics,approach_velocity+pre_acceleration+direction_persistence,3,pre_accelerating,20,1158,0.015925301166996836,0.22933870657589736,1.1023273062997687,0.5250431778929189,0.041691420455650656,1.7624023188707594,0.0780013471384698,0.11538796289342172,False,0.5419284284723951
pair:range_compactness+direction_persistence,range_compactness+direction_persistence,2,compact_box,1,1153,0.01595552815220958,0.2514631876154386,1.0072494489808508,0.5264527320034692,0.0388534562253317,2.1554593448868906,0.03112590673640013,0.052221894124985575,False,0.5417835795261732
pair:range_compactness+approach_velocity,range_compactness+approach_velocity,2,wide_box,10,1126,0.016144920771320175,0.2452801969254378,1.044897529434207,0.5275310834813499,0.009706385887937536,1.8796020968561395,0.06016232728764288,0.091717522543775,False,0.5417577258497968
pair:volatility_contraction+approach_velocity,volatility_contraction+approach_velocity,2,compact_box,3,1151,0.01593360525803579,0.2499569013821862,1.0119270186577427,0.5325803649000869,0.022454828183234878,2.0374355880262214,0.041606410591582696,0.06708135296915443,False,0.5405697205479238
pair:range_compactness+direction_persistence,range_compactness+direction_persistence,2,pre_decelerating,10,925,0.017747615004425885,0.25209772107672923,1.1175612885117145,0.5221621621621622,0.020495469875662944,2.015695465444806,0.04383183008382394,0.0700197856172655,False,0.5397726377554012
pair:volatility_contraction+trend_flatness,volatility_contraction+trend_flatness,2,strong_breakout,20,1137,0.01600574906191263,0.23484294213419213,1.081928999363203,0.5391380826737028,0.04051884761298738,2.0259718435441165,0.04276767007937794,0.06862434167464655,False,0.5397047446969748
pair:direction_persistence+relative_volume,direction_persistence+relative_volume,2,shallow_breakout,20,1120,0.016117652292000368,0.2455218451813212,1.0421060411471865,0.5151785714285714,0.007233112811748559,1.69413997556669,0.09023868760009512,0.1308785569797063,False,0.5393998157716813
pair:range_compactness+volatility_contraction,range_compactness+volatility_contraction,2,market_up,3,776,0.019362915210668682,0.15902925210956292,1.9328315121307893,0.5618556701030928,0.011677263248517132,3.295529009298303,0.0009823656045431818,0.0022628531292950807,False,0.5393884024647755
single:relative_volume,relative_volume,1,volume_weak,20,83,0.059194827920117765,0.3300152895651953,2.8474097751817307,0.5542168674698795,0.16110429817860158,1.3820789911346953,0.16694744841224252,0.22442917104731458,False,0.5392905479951093
pair:pre_acceleration+continuous_move,pre_acceleration+continuous_move,2,pre_decelerating,1,935,0.01762522239461584,0.2642733919690083,1.0587207795137037,0.5048128342245989,0.006441523931411151,2.040418908296159,0.04130862021629725,0.06675070403659446,False,0.5389399913439245
single:approach_velocity,approach_velocity,1,gap_led_breakout,20,435,0.025821963512412574,0.3294314412436569,1.2442982411025656,0.5195402298850574,0.06733890896647618,1.486369011249125,0.13718154187314985,0.1895676120948804,False,0.5385597486275959
pair:direction_persistence+continuous_move,direction_persistence+continuous_move,2,pre_decelerating,1,935,0.01760944855573106,0.26937056972628665,1.037757502257012,0.5390374331550802,0.009114343565980516,2.000017446341239,0.04549838003957393,0.0721787332072561,False,0.538457662531176
single:direction_persistence,direction_persistence,1,wide_box,1,1135,0.015980385001334647,0.24188477110856973,1.0487669242216329,0.533920704845815,0.0072497608108210605,2.2267324908503867,0.02596515760011286,0.04452684392806017,False,0.5383753522753901
pair:pre_acceleration+direction_persistence,pre_acceleration+direction_persistence,2,shallow_breakout,3,1132,0.015990531248858027,0.24957225747882505,1.0171074968909546,0.5114840989399293,0.020544390113836967,2.1003893949862698,0.03569460114442165,0.05910012804464031,False,0.5380047448216773
single:volatility_contraction,volatility_contraction,1,gap_led_breakout,3,440,0.02564691930906369,0.2914208186228908,1.3970594971362773,0.5363636363636364,0.03468001956447495,1.827056797901548,0.06769122998723143,0.10193122173159438,False,0.5379743179930381
single:direction_persistence,direction_persistence,1,gap_led_breakout,3,440,0.025644339735943676,0.31071968049806115,1.310156061611594,0.5204545454545455,0.06212591708496398,1.6477910758609857,0.0993955509477432,0.14231635703881415,False,0.5379202084107827
pair:pre_acceleration+continuous_move,pre_acceleration+continuous_move,2,wide_box,5,1131,0.015927461287972577,0.2497887636633148,1.0122177066711555,0.5269672855879752,0.02505183438181004,2.181505146503924,0.02914607421757769,0.04914560523807011,False,0.535645993267314
pair:range_compactness+volatility_contraction,range_compactness+volatility_contraction,2,pre_decelerating,3,933,0.017508877795519063,0.25933887386819454,1.0717437542273252,0.5337620578778135,0.035416246700454235,1.945018591298244,0.0517727407816119,0.0807847100740941,False,0.5348095249220103
pair:volatility_contraction+continuous_move,volatility_contraction+continuous_move,2,market_up,1,776,0.019155287343801636,0.15344664419798867,1.981670965900984,0.5554123711340206,0.010819689740696428,3.479702747410725,0.0005019703917856307,0.0012204200552819965,False,0.533604559371
single:approach_velocity,approach_velocity,1,strong_breakout,10,1144,0.015763504804102192,0.25882665059367227,0.9668165176985676,0.541083916083916,0.022676228685481446,1.9258701145568882,0.05412059390252923,0.08392855177499917,False,0.5331701114682275
single:direction_persistence,direction_persistence,1,volume_weak,1,83,0.05851888691963039,0.3758692909784805,2.471493556495684,0.6024096385542169,0.11806278401907502,1.427021046339777,0.15357382828645325,0.20892538081628828,False,0.5331324324067488
pair:range_compactness+pre_acceleration,range_compactness+pre_acceleration,2,pre_decelerating,3,933,0.017431005368773535,0.26426630952408525,1.047082514392247,0.5144694533762058,0.035554967384676006,2.023609768134047,0.04301031918425105,0.06896977686561416,False,0.5324309078547897
single:trend_flatness,trend_flatness,1,all,10,1271,0.014924419916776975,0.1872732611290996,1.2650915562730776,0.5350118017309206,0.016923072871904164,2.2484086040204168,0.024550147051485127,0.042301791842558986,False,0.5320717919813638
single:trend_flatness,trend_flatness,1,volatility_contracting,10,1271,0.014924419916776975,0.1872732611290996,1.2650915562730776,0.5350118017309206,0.016923072871904164,2.2484086040204168,0.024550147051485127,0.042301791842558986,False,0.5320717919813638
pair:range_compactness+trend_flatness,range_compactness+trend_flatness,2,market_up,3,776,0.0190994296530268,0.1630441252719002,1.8595827710128687,0.5541237113402062,0.015396906760480937,3.1246911010983225,0.00177991864403821,0.0038750712595907464,False,0.5320485441602425
pair:range_compactness+approach_velocity,range_compactness+approach_velocity,2,pre_decelerating,3,933,0.017364368370163655,0.26268445399875257,1.0493609274963909,0.5326902465166131,0.05033691678580273,2.035753285319773,0.04177513545502884,0.06726731076464708,False,0.5303954774871222
named:box_quality,range_compactness+volatility_contraction+trend_flatness,3,pre_decelerating,3,933,0.017353919197154528,0.26056526238289157,1.0572588390660758,0.5241157556270096,0.03309528466284275,1.8977133928098233,0.05773384734876007,0.08855100141136664,False,0.5300763069886983
single:direction_persistence,direction_persistence,1,compact_box,10,1144,0.015670337398737726,0.23339530066857014,1.065826490904612,0.5218531468531469,0.01820562276793708,2.083314790766444,0.037222539415981526,0.06120769939854711,False,0.5300189038833222
pair:range_compactness+trend_flatness,range_compactness+trend_flatness,2,compact_box,20,1137,0.01570989687448725,0.23795092013702046,1.0480601687548814,0.5312225153913809,0.017225163888562992,1.7521065339357658,0.07975549096826728,0.11763759861869098,False,0.5297287773951748
single:direction_persistence,direction_persistence,1,compact_box,5,1149,0.01562645615337154,0.23811070100960924,1.0417940062275728,0.5274151436031331,0.009960966735187798,2.0549413946900152,0.03988466560525802,0.06480293831415229,False,0.5296884608600763
pair:range_compactness+direction_persistence,range_compactness+direction_persistence,2,volume_confirmed,10,1260,0.014906467008441027,0.1996941028418687,1.1849765437135886,0.5333333333333333,0.016247368678703595,2.3208917699747786,0.020292685846758744,0.03556159133089849,False,0.5291270886364763
pair:range_compactness+direction_persistence,range_compactness+direction_persistence,2,pre_accelerating,10,1165,0.015498808650825854,0.22685799157567896,1.0845373272428611,0.5184549356223176,0.024420625390936524,2.0188402565555545,0.04350382541316581,0.0696061206610653,False,0.5290068298973797
pair:approach_velocity+direction_persistence,approach_velocity+direction_persistence,2,wide_box,10,1126,0.015763959561818513,0.24973605625387113,1.0020383272774778,0.5248667850799289,0.00953303766956262,1.7421282088542287,0.08148601255108015,0.1196996511971565,False,0.5289742206582917
pair:volatility_contraction+pre_acceleration,volatility_contraction+pre_acceleration,2,pre_decelerating,20,923,0.017405427319090935,0.26822331298980634,1.030121467872729,0.5438786565547129,0.015287170831421,1.6856384763463657,0.09186545355080135,0.13297009933832246,False,0.528792808997839
pair:range_compactness+trend_flatness,range_compactness+trend_flatness,2,wide_box,20,1120,0.015786961958646487,0.23462026652923962,1.0681526174451863,0.5366071428571428,0.014370531364535222,1.995543824152723,0.045983599410952904,0.07283385953211899,False,0.5283328004485445
pair:range_compactness+direction_persistence,range_compactness+direction_persistence,2,all,20,1260,0.014862874156098315,0.20033849047285404,1.1777108440381352,0.5507936507936508,0.03100720828898544,1.858009105907241,0.06316772120908391,0.0958065949123632,False,0.527579695881882
pair:range_compactness+direction_persistence,range_compactness+direction_persistence,2,volatility_contracting,20,1260,0.014862874156098315,0.20033849047285404,1.1777108440381352,0.5507936507936508,0.03100720828898544,1.858009105907241,0.06316772120908391,0.0958065949123632,False,0.527579695881882
named:pre_dynamics,approach_velocity+pre_acceleration+direction_persistence,3,pre_accelerating,10,1165,0.015444535451772021,0.23728525574533918,1.0332475094237796,0.5124463519313305,0.017074927126330623,1.837325061629645,0.06616192229030159,0.09983715219853892,False,0.5271543718390419
pair:range_compactness+continuous_move,range_compactness+continuous_move,2,continuous_breakout,5,1230,0.015022613262875986,0.20920404369218665,1.1399234364996613,0.5300813008130081,0.01434124753964489,2.1755077415374307,0.029592088621399046,0.04988097881332816,False,0.5268634152913856
pair:volatility_contraction+approach_velocity,volatility_contraction+approach_velocity,2,strong_breakout,10,1144,0.015569671888434613,0.24489030795471667,1.0092717875781814,0.5568181818181818,0.011907757299435596,1.9739669243264861,0.04838550400680697,0.07604082949619805,False,0.5266140873773285
single:volatility_contraction,volatility_contraction,1,wide_box,5,1131,0.015579232624331247,0.23915146692635952,1.0341255858714065,0.5269672855879752,0.005168670670314112,2.1507720381621622,0.03149419716043803,0.05273446966398926,False,0.5239349437128464
pair:approach_velocity+pre_acceleration,approach_velocity+pre_acceleration,2,pre_decelerating,1,935,0.017133526923951314,0.27477726355793025,0.989842843659756,0.5251336898395722,0.03932491947994588,1.907673952874243,0.05643337027879304,0.08690014855029543,False,0.5239050404780144
pair:trend_flatness+continuous_move,trend_flatness+continuous_move,2,volume_weak,3,83,0.0573499768857564,0.29066512333388583,3.132135870887778,0.5903614457831325,0.042028773417304904,1.7457536856899414,0.08085376194063133,0.11887484252648248,False,0.5224831551831446
pair:range_compactness+trend_flatness,range_compactness+trend_flatness,2,compact_box,10,1144,0.015446641120100338,0.23061994569207095,1.0632550677021895,0.5375874125874126,0.016530931183037913,1.940178265027144,0.052358029017782956,0.081596928339402,False,0.522452809204613
pair:volatility_contraction+continuous_move,volatility_contraction+continuous_move,2,shallow_breakout,10,1125,0.03114488667944413,0.24687211365095746,2.002695813953335,0.5653333333333334,-0.004689560798671222,3.8243565450172943,0.00013111406033980378,0.00035546792044788115,False,0.5223156282507357
pair:approach_velocity+direction_persistence,approach_velocity+direction_persistence,2,continuous_breakout,5,1230,0.01488935334619298,0.2151799305203969,1.0984349527762278,0.5357723577235772,0.004050468316320618,2.0761481864994726,0.0378802476696569,0.06204629452553486,False,0.5221898093350533
pair:trend_flatness+approach_velocity,trend_flatness+approach_velocity,2,pre_decelerating,5,931,0.017111082687794488,0.27575936780049776,0.9850255274965531,0.5263157894736842,0.008647817684442258,1.891693154756509,0.058531875913214286,0.08958416477455207,False,0.5220983617546515
pair:trend_flatness+direction_persistence,trend_flatness+direction_persistence,2,compact_box,5,1149,0.015397190941361025,0.24524265918718424,0.9966570641869779,0.5308964316797214,0.011949862089335227,1.9550813746426599,0.05057346626436674,0.07913389319230313,False,0.5219170803188518
single:trend_flatness,trend_flatness,1,pre_decelerating,20,923,0.01717879331120781,0.25589965949467847,1.0656711700684585,0.5254604550379198,0.023168959720524226,1.8075638011936914,0.07067441640684825,0.10572842347596177,False,0.5219074604541978
named:quality_acceleration,range_compactness+volatility_contraction+trend_flatness+pre_acceleration,4,pre_accelerating,5,1172,0.015242370616813133,0.235024073339439,1.0295333955408503,0.5179180887372014,0.005889567712271795,2.087410672698302,0.036851028046562255,0.060755374993350916,False,0.5218147164346536
pair:volatility_contraction+direction_persistence,volatility_contraction+direction_persistence,2,wide_box,3,1133,0.015498446452448585,0.23928672840649232,1.0281815952125573,0.527802294792586,0.019734298444267318,2.078511870151302,0.0376622387568505,0.0617695032003015,False,0.5216787205587923
pair:approach_velocity+pre_acceleration,approach_velocity+pre_acceleration,2,pre_decelerating,3,933,0.01704666497694172,0.2718018703196856,0.9956054274161311,0.5273311897106109,0.03242035322280252,1.8749411697999392,0.06080081739765013,0.09257888812210172,False,0.520691211869447
single:direction_persistence,direction_persistence,1,gap_led_breakout,5,440,0.02479095722048147,0.3144838140898272,1.2513974576109683,0.5068181818181818,0.05525359088250051,1.5423678916350916,0.12298421945160107,0.17208230595115753,False,0.5200195057489734
pair:direction_persistence+continuous_move,direction_persistence+continuous_move,2,strong_breakout,1,1153,0.015297839322124014,0.2600823805425874,0.9337259607942775,0.5377276669557676,0.027576188179736196,1.9981230566012234,0.04570332064119222,0.07245823719144662,False,0.5194511938364651
single:approach_velocity,approach_velocity,1,compact_box,1,1153,0.015294229372826125,0.2541833943535692,0.9551700460477174,0.5151777970511708,0.032737849794221896,2.0440122392648066,0.0409523380474635,0.06628124077046116,False,0.519328614926268
pair:range_compactness+volatility_contraction,range_compactness+volatility_contraction,2,strong_breakout,3,1151,0.015303044629891073,0.23589592157532965,1.0298113707714536,0.5325803649000869,0.012426022107617974,2.082244357747144,0.03732015546980353,0.061308208464084024,False,0.5191770741866865
pair:volatility_contraction+continuous_move,volatility_contraction+continuous_move,2,market_down,20,485,0.04705871147315519,0.2399604806132817,3.1131538141339923,0.5835051546391753,-0.009951851123158951,3.4857764609594897,0.0004907108754996003,0.0011965083756739167,False,0.5181803083565915
named:box_quality,range_compactness+volatility_contraction+trend_flatness,3,strong_breakout,20,1137,0.01536512877400254,0.23506549905246132,1.037642097943624,0.5408970976253298,0.03829192936511637,1.9241125233051928,0.05434048067653659,0.08419182988310617,False,0.5181033933577265
pair:direction_persistence+continuous_move,direction_persistence+continuous_move,2,volume_weak,5,83,0.05686240782923853,0.33281838656856844,2.7121781031800474,0.6024096385542169,0.10072253084763037,1.8073468163559794,0.07070822073290006,0.10574760608125112,False,0.5180411896784924
named:quality_acceleration,range_compactness+volatility_contraction+trend_flatness+pre_acceleration,4,pre_decelerating,10,925,0.01697167181473226,0.2620638947230194,1.028058207001263,0.52,0.005754609499043186,1.608689457906096,0.10768426209317399,0.15250925056514827,False,0.516173246955859
single:volatility_contraction,volatility_contraction,1,shallow_breakout,10,1125,0.015378559694840583,0.23445169321870207,1.0412680902318319,0.5386666666666666,0.00014110395135416454,2.0856747676631424,0.03700809355936907,0.06095450703896082,False,0.5158125731055294
